"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"12",621111,"Buehler, Walker","2021-06-13","96","12.5","0.333","0.000","0.333","0.333","0.293","0.356","0.367","1","3","71.2","-13.5","2570","94.4","94.78","1","5","7","0.4","6.31","120","162","123","154","297","315","300"
"12",543135,"Eovaldi, Nathan","2021-04-14","82","14.6","0.250","0.000","0.250","0.250","0.220","0.202","0.210","1","4","91.3","4.5","2112","90.9","91.38","1","8","4","0.5","6.58","120","155","118","151","297","320","299"
"12",621111,"Buehler, Walker","2021-09-28","90","13.3","0.000","0.000","0.000","0.000","0.000","0.064","0.060","0","3","103.5","-16.0","2389","90.4","90.80","1","3","9","0.4","6.39","121","156","122","151","301","319","292"
"12",554430,"Wheeler, Zack","2021-05-23","98","12.2","0.000","0.000","0.000","0.000","0.000","0.004","0.005","0","3","81.8","46.0","2356","93.9","95.18","3","6","6","1.3","7.11","113","153","113","150","296","325","284"
"11",621111,"Buehler, Walker","2021-07-17","93","11.8","0.000","0.000","0.000","0.000","0.000","0.114","0.114","0","3","94.6","-1.0","2495","89.9","90.79","0","4","7","0.9","6.37","123","164","114","154","297","336","310"
"11",554430,"Wheeler, Zack","2021-05-06","118","9.3","0.000","0.000","0.000","0.000","0.000","0.129","0.131","0","3","64.5","-4.3","2381","95.2","96.45","2","6","5","1.3","7.07","119","166","127","153","296","329","299"
"11",543135,"Eovaldi, Nathan","2021-04-19","100","11.0","0.000","0.000","0.000","0.000","0.000","0.193","0.203","0","3","90.5","1.0","2110","87.1","87.80","2","6","5","0.7","6.52","124","168","131","153","289","314","306"
"11",592836,"Walker, Taijuan","2021-04-08","87","12.6","0.000","0.000","0.000","0.000","0.000","0.238","0.256","0","3","79.1","31.7","2379","91.4","90.63","1","6","5","-0.8","5.84","123","151","99","148","294","333","299"
"11",608331,"Fried, Max","2021-08-20","90","12.2","0.250","0.250","0.250","0.500","0.310","0.332","0.359","1","4","92.4","-6.5","2269","87.9","88.04","1","6","5","0.1","6.41","105","154","117","149","304","335","287"
"11",621111,"Buehler, Walker","2021-07-22","99","11.1","0.000","0.000","0.000","0.000","0.231","0.248","0.025","0","2","64.9","-18.0","2254","90.9","91.24","1","4","7","0.3","6.28","97","153","124","151","294","312","303"
"11",663556,"McClanahan, Shane","2021-09-19","64","17.2","0.250","0.750","0.000","1.000","0.502","0.466","0.243","1","4","99.6","34.5","2330","88.2","88.56","3","6","5","0.4","6.84","105","155","114","153","314","325","295"
"11",663556,"McClanahan, Shane","2021-09-02","88","12.5","0.000","0.000","0.000","0.000","0.000","0.034","0.035","0","3","71.8","12.5","2431","87.9","88.70","3","7","4","0.8","6.91","104","155","125","150","305","312","285"
"11",543135,"Eovaldi, Nathan","2021-09-29","90","12.2","0.250","0.000","0.333","0.250","0.220","0.167","0.183","1","4","84.6","17.0","2065","93.2","94.10","1","7","4","0.9","6.96","108","153","118","154","300","337","282"
"11",621111,"Buehler, Walker","2021-06-08","93","11.8","0.000","0.000","0.000","0.000","0.000","0.173","0.155","0","3","99.1","0.7","2760","88.7","88.56","3","8","3","-0.1","6.35","116","168","121","153","306","310","291"
"11",592836,"Walker, Taijuan","2021-05-29","80","13.8","0.000","0.000","0.000","0.000","0.231","0.310","0.132","0","2","94.7","-6.0","2220","90.7","89.98","2","4","7","-0.7","6.01","111","152","109","150","299","325","305"
"11",592836,"Walker, Taijuan","2021-05-12","97","11.3","0.000","0.000","0.000","0.000","0.000","0.190","0.211","0","3","91.8","-8.5","2291","85.7","76.02","2","8","3","-9.7","5.73","117","164","117","154","290","321","301"
"11",592836,"Walker, Taijuan","2021-09-11","103","10.7","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2106","90.8","90.33","1","3","8","-0.5","6.00","116","164","111","150","303","317","289"
"11",592836,"Walker, Taijuan","2021-06-20","85","12.9","0.250","0.000","0.500","0.250","0.220","0.183","0.189","1","4","98.1","12.0","2278","88.9","89.01","3","8","3","0.1","6.11","103","144","107","148","303","316","302"
"11",621111,"Buehler, Walker","2021-05-28","92","12.0","0.000","0.000","0.000","0.000","0.000","0.600","0.496","0","3","92.7","18.5","2794","87.5","87.74","1","5","6","0.2","6.43","118","159","120","154","302","317","295"
"10",663556,"McClanahan, Shane","2021-07-03","71","14.1","0.000","0.000","0.000","0.000","0.000","0.055","0.044","0","3","83.6","-3.0","2309","90.1","90.68","3","6","4","0.6","6.45","109","155","117","148","300","322","297"
"10",592836,"Walker, Taijuan","2021-07-09","86","11.6","0.333","0.000","0.333","0.333","0.293","0.066","0.058","1","3","83.8","40.0","1907","92.1","91.73","1","5","5","-0.4","6.00","94","144","109","142","307","333","295"
"10",608331,"Fried, Max","2021-05-12","89","11.2","0.000","0.000","0.000","0.000","0.000","0.105","0.102","0","3","74.0","-21.0","2344","86.7","86.67","1","5","5","0.0","6.26","111","154","122","150","311","329","287"
"10",621111,"Buehler, Walker","2021-07-28","98","10.2","0.250","0.000","0.333","0.250","0.220","0.209","0.222","1","4","93.5","-4.0","2630","88.0","88.48","1","6","4","0.5","6.42","108","161","110","153","297","321","293"
"10",554430,"Wheeler, Zack","2021-07-07","97","10.3","0.000","0.000","0.000","0.000","0.000","0.059","0.063","0","3","75.5","10.5","2269","91.9","93.54","1","5","5","1.6","7.21","121","151","114","149","290","310","278"
"10",554430,"Wheeler, Zack","2021-07-29","100","10.0","0.000","0.000","0.000","0.000","0.000","0.180","0.118","0","3","88.6","14.7","2456","91.1","92.61","2","9","1","1.5","7.17","116","153","110","152","292","327","298"
"10",663556,"McClanahan, Shane","2021-06-20","86","11.6","0.000","0.000","0.000","0.000","0.000","0.087","0.093","0","3","82.6","24.0","2250","92.3","93.67","4","8","2","1.4","6.83","116","154","108","153","287","313","295"
"9",554430,"Wheeler, Zack","2021-06-27","103","8.7","0.000","0.000","0.000","0.000","0.000","0.214","0.180","0","3","104.3","17.0","2385","96.3","98.28","2","4","5","2.0","7.13","115","162","111","147","296","327","302"
"9",663556,"McClanahan, Shane","2021-06-26","87","10.3","0.000","0.000","0.000","0.000","0.000","0.087","0.088","0","3","76.9","20.7","2320","90.6","91.22","0","6","3","0.6","6.90","103","154","117","153","295","302","287"
"9",543135,"Eovaldi, Nathan","2021-07-24","100","9.0","0.000","0.000","0.000","0.000","0.000","0.004","0.004","0","3","87.7","79.0","1970","92.3","93.39","3","5","4","1.1","6.83","115","160","121","151","279","319","288"
"9",592836,"Walker, Taijuan","2021-08-19","99","9.1","0.000","0.000","0.000","0.000","0.000","0.338","0.240","0","3","93.5","27.0","2118","90.3","89.84","0","3","6","-0.5","5.96","116","161","119","151","312","329","301"
"9",554430,"Wheeler, Zack","2021-08-30","95","9.5","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0","3","73.3","67.0","2526","91.6","93.00","4","5","4","1.4","7.09","114","152","105","152","295","318","291"
"9",663556,"McClanahan, Shane","2021-05-15","75","12.0","0.000","0.000","0.000","0.000","0.000","0.069","0.068","0","3","86.6","38.3","2171","93.5","93.72","3","8","1","0.2","6.82","99","159","118","151","308","303","285"
"9",592836,"Walker, Taijuan","2021-06-09","93","9.7","0.000","0.000","0.000","0.000","0.000","0.044","0.049","0","3","66.6","-15.5","2107","91.1","90.48","2","5","4","-0.6","6.10","127","166","119","155","301","329","299"
"9",608331,"Fried, Max","2021-09-19","99","9.1","0.333","0.000","0.333","0.333","0.293","0.316","0.338","1","3","92.4","25.0","2139","87.8","88.22","0","3","6","0.4","6.36","95","150","117","143","314","327","286"
"9",663556,"McClanahan, Shane","2021-08-07","92","9.8","0.000","0.000","0.000","0.000","0.000","0.233","0.248","0","3","91.5","-9.3","2316","91.7","92.44","0","4","5","0.7","6.71","95","153","107","148","304","319","286"
"8",592836,"Walker, Taijuan","2021-04-25","95","8.4","0.000","0.000","0.000","0.000","0.000","0.211","0.190","0","3","97.1","5.5","2070","90.2","89.33","3","5","3","-0.9","5.95","126","177","132","155","300","323","303"
"8",554430,"Wheeler, Zack","2021-05-29","101","7.9","0.000","0.000","0.000","0.000","0.000","0.030","0.031","0","3","77.3","11.0","2253","93.1","94.83","2","4","4","1.7","7.25","125","149","122","154","296","334","306"
"8",543135,"Eovaldi, Nathan","2021-09-19","78","10.3","0.250","0.000","0.333","0.250","0.220","0.164","0.182","1","4","73.1","28.0","2078","91.3","91.98","0","3","5","0.7","6.73","102","151","108","151","287","326","294"
"8",543135,"Eovaldi, Nathan","2021-07-01","84","9.5","0.000","0.000","0.000","0.000","0.000","0.101","0.111","0","3","73.3","4.5","2016","87.5","88.54","2","4","4","1.0","6.78","113","155","111","153","271","318","304"
"8",592836,"Walker, Taijuan","2021-08-14","93","8.6","0.000","0.000","0.000","0.000","0.000","0.104","0.108","0","3","86.6","-13.5","2044","89.2","88.56","1","4","4","-0.6","6.06","117","171","119","153","308","334","305"
"8",621111,"Buehler, Walker","2021-08-14","110","7.3","0.250","0.750","0.000","1.000","0.502","0.242","0.139","1","4","95.2","18.7","2428","86.8","86.74","1","5","3","-0.1","6.40","122","173","117","153","290","327","304"
"8",554430,"Wheeler, Zack","2021-09-11","101","7.9","0.000","0.000","0.000","0.000","0.000","0.176","0.174","0","3","72.3","-9.0","2382","92.5","94.15","2","6","2","1.7","7.24","111","152","111","151","291","320","289"
"8",621111,"Buehler, Walker","2021-05-05","92","8.7","0.000","0.000","0.000","0.000","0.000","0.217","0.228","0","3","91.4","-7.0","2672","90.9","91.58","1","7","1","0.7","6.65","118","155","116","148","297","315","283"
"7",554430,"Wheeler, Zack","2021-08-03","105","6.7","0.000","0.000","0.000","0.000","0.000","0.205","0.219","0","3","84.5","15.3","2288","91.6","93.17","1","6","1","1.6","7.06","119","152","114","150","302","330","294"
"7",554430,"Wheeler, Zack","2021-09-28","93","7.5","0.000","0.000","0.000","0.000","0.000","0.163","0.162","0","3","82.5","-17.7","2189","91.3","93.07","0","4","3","1.8","7.21","115","162","109","150","293","322","296"
"6",592836,"Walker, Taijuan","2021-07-24","76","7.9","0.333","0.000","0.333","0.333","0.293","0.399","0.413","1","3","78.4","6.3","1932","93.5","92.68","0","3","3","-0.8","6.00","117","155","112","153","297","319","301"
"6",554430,"Wheeler, Zack","2021-04-03","90","6.7","0.000","0.000","0.000","0.000","0.000","0.264","0.242","0","3","88.4","20.5","2329","91.9","93.02","1","3","3","1.1","7.13","119","151","117","155","294","323","296"
"4",543135,"Eovaldi, Nathan","2021-08-11","97","4.1","0.000","0.000","0.000","0.000","0.000","0.149","0.164","0","3","90.7","32.3","1974","96.1","97.18","0","3","1","1.1","6.83","121","167","117","153","287","327","305"
