"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"12",663556,"McClanahan, Shane","2021-05-27","63","19.0","0.000","0.000","0.000","0.000","0.000","0.133","0.148","0","3","111.9","-6.0","2411","92.7","93.27","3","4","8","0.6","6.89","102","155","117","148","305","325","286"
"12",608331,"Fried, Max","2021-07-17","96","12.5","0.000","0.000","0.000","0.000","0.000","0.009","0.008","0","3","81.6","61.5","2079","87.8","88.28","3","6","6","0.5","6.47","112","154","130","145","315","320","287"
"12",663556,"McClanahan, Shane","2021-07-09","91","13.2","0.000","0.000","0.000","0.000","0.000","0.117","0.110","0","3","73.8","-14.5","2336","91.0","91.64","1","4","8","0.6","6.83","121","166","110","156","297","322","296"
"12",608331,"Fried, Max","2021-05-12","89","13.5","0.000","0.000","0.000","0.000","0.231","0.271","0.037","0","2","87.2","35.5","2195","88.9","89.18","0","3","9","0.3","6.28","96","150","121","148","308","327","292"
"12",663556,"McClanahan, Shane","2021-09-08","68","17.6","0.250","0.000","0.333","0.250","0.220","0.159","0.176","1","4","91.9","15.3","2230","92.6","93.32","2","7","5","0.7","6.59","106","151","119","147","276","309","299"
"12",592836,"Walker, Taijuan","2021-04-25","95","12.6","0.000","0.000","0.000","0.000","0.000","0.157","0.165","0","3","99.1","26.5","2260","89.3","88.14","2","4","8","-1.2","5.90","121","164","115","153","302","322","298"
"12",543135,"Eovaldi, Nathan","2021-08-17","83","14.5","0.250","0.750","0.000","1.000","0.502","0.359","0.202","1","4","88.7","43.0","2110","90.5","83.90","2","6","6","-6.6","6.78","117","166","111","153","314","341","277"
"12",543135,"Eovaldi, Nathan","2021-08-06","86","14.0","0.000","0.000","0.000","0.000","0.173","0.178","0.006","0","3","91.7","59.0","2192","93.6","94.12","0","3","9","0.5","6.82","103","154","123","152","308","338","287"
"12",554430,"Wheeler, Zack","2021-09-17","93","12.9","0.000","0.000","0.000","0.000","0.000","0.033","0.035","0","3","74.1","14.0","2302","96.4","97.71","0","4","8","1.3","7.24","115","162","125","151","287","317","296"
"12",592836,"Walker, Taijuan","2021-06-25","68","17.6","0.000","0.000","0.000","0.000","0.000","0.015","0.011","0","3","82.0","50.0","2112","90.1","89.62","1","4","8","-0.5","5.88","118","158","107","148","305","341","297"
"12",543135,"Eovaldi, Nathan","2021-06-26","109","11.0","0.000","0.000","0.000","0.000","0.000","0.190","0.191","0","3","76.4","-13.7","2150","91.1","92.08","1","5","7","1.0","6.68","118","154","125","149","286","324","282"
"12",543135,"Eovaldi, Nathan","2021-04-19","100","12.0","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2061","91.8","92.50","3","3","9","0.7","6.55","121","162","119","151","274","311","302"
"12",554430,"Wheeler, Zack","2021-07-02","114","10.5","0.000","0.000","0.000","0.000","0.000","0.125","0.134","0","3","65.9","16.7","2394","94.2","95.62","2","5","7","1.4","7.02","122","152","105","152","295","330","301"
"12",621111,"Buehler, Walker","2021-05-28","92","13.0","0.333","0.333","0.333","0.667","0.310","0.250","0.149","1","3","94.2","15.3","2719","93.1","93.30","3","7","5","0.2","6.42","115","149","114","147","300","319","297"
"12",554430,"Wheeler, Zack","2021-07-18","101","11.9","0.000","0.000","0.000","0.000","0.000","0.063","0.067","0","3","92.5","18.5","2270","94.9","96.37","1","7","5","1.5","7.04","122","152","112","151","289","321","292"
"12",554430,"Wheeler, Zack","2021-08-25","102","11.8","0.000","0.000","0.000","0.000","0.000","0.043","0.044","0","4","62.4","28.0","2401","94.9","96.14","1","6","6","1.2","7.13","115","153","106","153","296","318","290"
"12",621111,"Buehler, Walker","2021-04-03","90","13.3","0.250","0.250","0.333","0.500","0.310","0.273","0.204","1","4","91.5","24.3","2781","92.3","92.91","2","7","5","0.6","6.25","109","133","104","129","301","355","313"
"11",592836,"Walker, Taijuan","2021-05-17","33","33.3","0.000","0.000","0.000","0.000","0.000","0.238","0.243","0","3","97.9","12.5","2135","90.2","89.78","1","6","5","-0.4","5.87","116","154","110","146","315","331","300"
"11",592836,"Walker, Taijuan","2021-08-25","74","14.9","0.000","0.000","0.000","0.000","0.000","0.160","0.091","0","3","95.1","46.3","1888","89.8","89.15","0","4","7","-0.6","5.84","124","164","103","156","298","340","301"
"11",608331,"Fried, Max","2021-04-01","94","11.7","0.000","0.000","0.000","0.000","0.000","0.134","0.140","0","3","82.8","22.5","2423","88.1","87.60","2","6","5","-0.5","6.27","112","156","113","153","288","308","275"
"11",554430,"Wheeler, Zack","2021-04-20","105","10.5","0.000","0.000","0.000","0.000","0.000","0.149","0.109","0","3","96.6","42.7","2298","95.4","96.49","2","8","3","1.1","7.05","121","151","115","155","296","333","297"
"11",621111,"Buehler, Walker","2021-07-10","95","11.6","0.000","0.000","0.000","0.000","0.000","0.089","0.099","0","3","54.2","26.0","2505","93.4","93.90","3","4","7","0.5","6.35","118","158","115","153","303","316","292"
"11",608331,"Fried, Max","2021-05-23","87","12.6","0.000","0.000","0.000","0.000","0.231","0.579","0.364","0","2","65.3","-10.5","2176","86.6","87.05","0","4","7","0.5","6.25","96","138","103","141","296","310","279"
"11",554430,"Wheeler, Zack","2021-05-23","98","11.2","0.000","0.000","0.000","0.000","0.000","0.008","0.007","0","3","84.2","48.0","2355","95.9","97.07","1","5","6","1.2","7.11","114","154","118","144","298","331","287"
"11",554430,"Wheeler, Zack","2021-06-04","101","10.9","0.000","0.000","0.000","0.000","0.000","0.040","0.042","0","3","82.7","-22.5","2281","96.1","97.58","1","5","6","1.5","7.13","123","150","123","152","298","331","300"
"11",663556,"McClanahan, Shane","2021-05-22","67","16.4","0.333","0.000","0.333","0.333","0.293","0.208","0.219","1","3","94.6","32.3","2254","94.5","95.03","1","5","6","0.5","6.58","99","148","115","142","288","315","279"
"11",621111,"Buehler, Walker","2021-05-11","91","12.1","0.000","0.000","0.000","0.000","0.000","0.026","0.024","0","3","83.0","-17.0","2797","89.1","89.63","4","6","5","0.5","6.47","117","157","118","149","306","319","285"
"11",543135,"Eovaldi, Nathan","2021-07-31","105","10.5","0.000","0.000","0.000","0.000","0.000","0.081","0.083","0","3","83.2","-34.0","1916","85.8","86.70","2","4","7","0.9","6.95","125","161","113","155","290","335","317"
"11",543135,"Eovaldi, Nathan","2021-07-24","100","11.0","0.000","0.000","0.000","0.000","0.000","0.182","0.090","0","3","101.4","38.0","2122","91.7","92.63","2","7","4","0.9","6.71","112","159","120","152","278","321","297"
"10",554430,"Wheeler, Zack","2021-06-27","103","9.7","0.000","0.000","0.000","0.000","0.000","0.024","0.027","0","3","90.6","-45.0","2434","92.7","94.33","4","5","5","1.6","7.10","113","162","116","150","293","324","304"
"10",554430,"Wheeler, Zack","2021-09-06","99","10.1","0.000","0.000","0.000","0.000","0.000","0.006","0.007","0","3","58.2","56.0","2317","94.6","96.31","3","6","4","1.7","7.13","119","150","116","151","297","328","307"
"10",543135,"Eovaldi, Nathan","2021-06-04","87","11.5","0.000","0.000","0.000","0.000","0.000","0.070","0.075","0","3","87.0","-2.0","2124","95.1","95.52","4","6","4","0.4","6.73","117","162","115","153","311","338","279"
"10",663556,"McClanahan, Shane","2021-05-04","63","15.9","0.000","0.000","0.000","0.000","0.000","0.130","0.145","0","3","104.8","-20.0","2394","94.7","95.04","2","5","5","0.3","6.62","100","153","115","148","307","319","288"
"10",543135,"Eovaldi, Nathan","2021-09-14","95","10.5","0.000","0.000","0.000","0.000","0.000","0.006","0.003","0","3","81.9","62.5","2023","89.6","90.14","2","5","5","0.5","6.61","125","157","119","155","287","334","300"
"10",554430,"Wheeler, Zack","2021-05-29","101","9.9","0.000","0.000","0.000","0.000","0.000","0.006","0.007","0","3","89.7","59.0","2427","92.1","93.49","1","7","3","1.4","7.30","118","151","108","149","295","327","301"
"10",554430,"Wheeler, Zack","2021-08-19","100","10.0","0.000","0.000","0.000","0.000","0.000","0.053","0.059","0","3","71.7","4.3","2328","95.0","96.40","1","6","4","1.4","7.16","115","153","113","150","303","321","292"
"10",608331,"Fried, Max","2021-08-08","105","9.5","0.333","0.000","0.333","0.333","0.293","0.128","0.136","1","3","65.8","33.0","2182","89.8","90.25","1","5","5","0.5","6.42","115","154","132","146","299","323","293"
"10",608331,"Fried, Max","2021-06-30","74","13.5","0.000","0.000","0.000","0.000","0.000","0.038","0.042","0","3","74.3","-2.0","2236","85.3","85.42","4","5","5","0.1","6.16","113","152","132","132","300","311","289"
"10",608331,"Fried, Max","2021-05-17","95","10.5","0.250","0.000","0.333","0.250","0.220","0.301","0.318","1","4","85.0","7.0","2267","85.6","85.51","1","5","5","-0.1","6.15","99","155","120","152","303","314","284"
"9",554430,"Wheeler, Zack","2021-04-26","114","7.9","0.000","0.000","0.000","0.000","0.000","0.099","0.101","0","3","88.4","5.0","2401","96.2","98.04","3","6","3","1.8","7.24","110","155","121","148","309","323","302"
"9",592836,"Walker, Taijuan","2021-06-09","93","9.7","0.333","0.000","0.500","0.333","0.293","0.157","0.171","1","3","75.6","-11.5","2102","90.6","90.38","1","5","4","-0.2","6.12","100","146","105","147","298","324","296"
"9",554430,"Wheeler, Zack","2021-06-22","73","12.3","0.000","0.000","0.000","0.000","0.000","0.096","0.099","0","3","87.8","13.0","2249","92.4","94.14","2","5","4","1.7","7.17","119","153","106","150","296","323","281"
"9",608331,"Fried, Max","2021-08-20","90","10.0","0.000","0.000","0.000","0.000","0.000","0.301","0.270","0","3","97.5","11.7","2196","89.7","89.99","0","5","4","0.3","6.34","108","155","119","147","307","327","283"
"9",608331,"Fried, Max","2021-07-10","92","9.8","0.000","0.000","0.000","0.000","0.000","0.264","0.273","0","3","78.5","4.7","2263","91.6","91.43","0","3","6","-0.2","6.39","100","150","107","150","321","315","286"
"9",608331,"Fried, Max","2021-07-28","106","8.5","0.000","0.000","0.000","0.000","0.000","0.077","0.079","0","3","92.1","22.5","2285","88.9","88.92","1","5","4","0.0","6.14","110","155","129","149","314","352","301"
"9",554430,"Wheeler, Zack","2021-05-01","97","9.3","0.000","0.000","0.000","0.000","0.000","0.087","0.087","0","3","65.5","-10.5","2327","97.1","98.41","2","6","3","1.3","7.09","120","153","112","153","290","317","285"
"8",621111,"Buehler, Walker","2021-04-27","96","8.3","0.000","0.000","0.000","0.000","0.000","0.069","0.074","0","3","60.0","-5.0","2781","93.1","93.60","3","5","3","0.5","6.56","119","165","111","152","304","315","288"
"8",621111,"Buehler, Walker","2021-05-05","92","8.7","0.000","0.000","0.000","0.000","0.000","0.033","0.037","0","3","63.9","0.0","2598","93.4","94.10","3","4","4","0.7","6.61","118","159","121","150","292","319","284"
"8",621111,"Buehler, Walker","2021-09-28","90","8.9","0.000","0.000","0.000","0.000","0.000","0.108","0.103","0","3","75.4","27.0","2422","91.2","91.55","0","3","5","0.4","6.30","126","157","114","152","293","315","299"
"8",543135,"Eovaldi, Nathan","2021-07-01","84","9.5","0.250","0.250","0.250","0.500","0.310","0.070","0.065","1","4","82.4","30.8","2111","92.5","93.49","0","5","3","1.0","6.74","106","152","111","150","273","315","304"
"7",592836,"Walker, Taijuan","2021-04-08","87","8.0","0.000","0.000","0.000","0.000","0.000","0.413","0.213","0","3","97.8","49.5","2438","89.0","75.51","1","4","3","-13.5","5.77","116","154","117","149","304","335","299"
"7",543135,"Eovaldi, Nathan","2021-09-24","59","11.9","0.000","0.000","0.000","0.000","0.000","0.363","0.330","0","3","94.3","1.7","2131","90.1","91.00","0","4","3","0.9","6.74","121","151","114","152","288","325","297"
"7",592836,"Walker, Taijuan","2021-09-05","82","8.5","0.000","0.000","0.000","0.000","0.000","0.092","0.089","0","3","67.2","-26.5","2119","91.5","91.34","1","4","3","-0.2","6.01","119","163","109","151","306","322","287"
"7",663556,"McClanahan, Shane","2021-08-27","78","9.0","0.333","0.000","0.500","0.333","0.293","0.307","0.290","1","3","104.5","-10.0","2176","90.7","90.87","2","4","3","0.2","6.61","94","147","116","142","308","332","289"
"6",554430,"Wheeler, Zack","2021-06-16","98","6.1","0.000","0.000","0.000","0.000","0.000","0.066","0.065","0","3","75.4","20.3","2390","96.1","97.87","0","3","3","1.8","7.15","116","152","109","147","290","313","281"
"6",543135,"Eovaldi, Nathan","2021-09-03","98","6.1","0.000","0.000","0.000","0.000","0.000","0.410","0.317","0","3","90.7","12.3","1945","90.4","91.22","0","4","2","0.8","6.75","115","158","108","152","280","321","305"
