"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"12",554430,"Wheeler, Zack","2021-05-23","98","12.2","0.250","0.000","0.500","0.250","0.220","0.097","0.098","1","4","67.2","9.5","2394","96.8","98.16","4","8","4","1.4","7.11","94","150","115","146","297","327","289"
"12",543135,"Eovaldi, Nathan","2021-06-04","87","13.8","0.500","0.000","0.500","0.500","0.440","0.495","0.492","2","4","101.4","0.5","2167","92.0","92.62","0","4","8","0.6","6.68","105","153","121","147","310","335","279"
"12",608331,"Fried, Max","2021-05-12","89","13.5","0.333","0.000","0.333","0.333","0.293","0.288","0.304","1","3","69.9","-24.7","2302","89.2","89.22","1","9","3","0.0","6.24","111","154","124","150","312","333","291"
"11",554430,"Wheeler, Zack","2021-08-13","94","11.7","0.000","0.000","0.000","0.000","0.000","0.244","0.194","0","3","96.9","22.5","2435","95.5","96.85","4","7","4","1.3","7.17","115","154","105","150","296","331","287"
"11",554430,"Wheeler, Zack","2021-08-08","108","10.2","0.250","0.250","0.333","0.500","0.310","0.518","0.518","1","4","101.8","11.3","2361","97.1","98.45","1","7","4","1.3","7.07","118","153","111","149","288","323","290"
"11",663556,"McClanahan, Shane","2021-08-13","101","10.9","0.333","0.000","0.500","0.333","0.293","0.374","0.403","1","3","83.5","9.0","2345","90.8","91.17","0","3","8","0.4","6.47","96","150","116","144","298","326","289"
"11",621111,"Buehler, Walker","2021-07-22","99","11.1","0.333","0.333","0.333","0.667","0.310","0.419","0.371","1","3","99.1","28.7","2666","89.2","89.67","1","7","4","0.5","6.35","114","149","110","148","306","314","298"
"11",592836,"Walker, Taijuan","2021-07-29","87","12.6","0.000","0.000","0.000","0.000","0.000","0.233","0.249","0","3","100.0","-4.0","2080","89.7","89.00","1","6","5","-0.7","5.68","123","183","122","156","297","337","308"
"11",621111,"Buehler, Walker","2021-07-28","98","11.2","0.000","0.000","0.000","0.000","0.000","0.052","0.049","0","3","62.7","3.5","2506","91.9","92.24","1","6","5","0.3","6.41","121","164","131","154","297","321","302"
"11",621111,"Buehler, Walker","2021-08-03","113","9.7","0.333","0.000","0.500","0.333","0.293","0.305","0.297","1","3","99.7","1.5","2593","92.2","92.32","2","8","3","0.1","6.23","109","152","114","149","307","319","296"
"11",554430,"Wheeler, Zack","2021-05-12","98","11.2","0.250","0.000","0.250","0.250","0.220","0.199","0.206","1","4","55.4","-8.8","2285","96.2","97.78","0","7","4","1.6","7.24","107","159","111","149","298","317","291"
"11",543135,"Eovaldi, Nathan","2021-05-16","87","12.6","0.000","0.000","0.000","0.000","0.000","0.085","0.089","0","3","92.7","-6.0","2180","95.7","96.57","2","6","5","0.9","6.57","121","164","125","152","280","322","307"
"11",554430,"Wheeler, Zack","2021-05-06","118","9.3","0.000","0.000","0.000","0.000","0.000","0.073","0.070","0","3","74.0","12.3","2344","95.1","96.32","2","7","4","1.2","7.09","119","163","113","153","296","328","300"
"11",543135,"Eovaldi, Nathan","2021-04-02","89","12.4","0.333","0.000","0.333","0.333","0.293","0.117","0.125","1","3","80.1","13.3","2154","89.3","89.44","1","4","7","0.1","6.34","100","155","105","149","282","318","308"
"11",621111,"Buehler, Walker","2021-09-22","74","14.9","0.000","0.000","0.000","0.000","0.000","0.216","0.229","0","3","87.5","-3.7","2419","91.2","92.03","0","4","7","0.8","6.35","121","165","112","153","303","330","303"
"11",554430,"Wheeler, Zack","2021-04-26","114","9.6","0.000","0.000","0.000","0.000","0.000","0.003","0.003","0","3","88.9","67.0","2417","96.5","98.19","2","4","7","1.7","7.14","121","150","113","152","298","317","315"
"11",663556,"McClanahan, Shane","2021-04-29","59","18.6","0.000","0.000","0.000","0.000","0.000","0.003","0.003","0","3","73.0","62.0","2193","95.7","96.05","3","6","5","0.3","6.79","115","154","119","149","309","329","281"
"11",608331,"Fried, Max","2021-07-17","96","11.5","0.333","0.000","0.333","0.333","0.293","0.253","0.277","1","3","102.1","-14.0","2258","89.6","89.90","1","5","6","0.3","6.35","117","155","157","141","315","325","291"
"11",608331,"Fried, Max","2021-06-06","92","12.0","0.000","0.000","0.000","0.000","0.000","0.335","0.211","0","3","89.9","43.3","2106","92.6","93.35","1","5","6","0.7","6.41","110","155","125","151","326","322","288"
"11",592836,"Walker, Taijuan","2021-05-12","97","11.3","0.250","0.250","0.333","0.500","0.310","0.418","0.278","1","4","89.1","-4.3","2154","90.3","89.12","2","6","5","-1.2","5.92","110","150","113","149","289","325","303"
"11",663556,"McClanahan, Shane","2021-05-27","63","17.5","0.250","0.000","0.333","0.250","0.220","0.274","0.283","1","4","86.4","24.7","2288","93.7","94.46","4","8","3","0.8","6.91","100","154","120","151","303","327","294"
"11",621111,"Buehler, Walker","2021-05-28","92","12.0","0.000","0.000","0.000","0.000","0.231","0.274","0.070","0","2","85.4","-21.5","2705","93.7","94.14","0","5","6","0.4","6.39","96","149","112","153","297","319","296"
"10",543135,"Eovaldi, Nathan","2021-09-08","98","10.2","0.250","0.000","0.250","0.250","0.220","0.263","0.262","1","4","90.2","15.3","1938","88.1","88.84","1","8","2","0.7","6.62","115","159","116","151","272","323","320"
"10",663556,"McClanahan, Shane","2021-06-20","86","11.6","0.000","0.000","0.000","0.000","0.000","0.036","0.037","0","3","76.2","-18.0","2376","93.7","94.94","3","7","3","1.2","6.76","113","158","102","153","288","315","293"
"10",592836,"Walker, Taijuan","2021-04-11","100","10.0","0.000","0.000","0.000","0.000","0.000","0.041","0.041","0","3","59.3","-7.0","2032","90.8","90.55","3","6","4","-0.2","6.00","95","151","108","146","297","331","302"
"10",608331,"Fried, Max","2021-08-20","90","11.1","0.333","0.000","0.333","0.333","0.293","0.139","0.154","1","3","60.8","31.0","2326","86.7","86.58","3","7","3","-0.1","6.34","100","151","113","146","306","329","287"
"10",608331,"Fried, Max","2021-05-05","72","13.9","0.000","0.000","0.000","0.000","0.000","0.091","0.099","0","3","79.4","20.7","2190","93.4","93.86","0","3","7","0.5","6.39","110","156","124","151","305","322","305"
"10",592836,"Walker, Taijuan","2021-07-09","86","11.6","0.000","0.000","0.000","0.000","0.000","0.365","0.382","0","3","99.9","-1.7","1973","93.4","92.64","1","5","5","-0.8","5.92","120","161","108","155","303","341","300"
"10",543135,"Eovaldi, Nathan","2021-06-14","81","12.3","0.000","0.000","0.000","0.000","0.000","0.319","0.352","0","3","87.3","1.3","2058","92.6","93.34","2","6","4","0.7","6.63","113","153","124","151","289","332","301"
"10",554430,"Wheeler, Zack","2021-06-10","105","9.5","0.000","0.000","0.000","0.000","0.000","0.136","0.150","0","3","89.5","26.5","2346","98.0","99.30","3","8","2","1.3","6.95","119","160","129","152","297","332","300"
"10",621111,"Buehler, Walker","2021-06-24","103","9.7","0.250","0.750","0.000","1.000","0.502","0.457","0.293","1","4","84.6","19.5","2354","95.4","95.83","1","6","4","0.4","6.34","117","161","117","154","300","316","291"
"10",621111,"Buehler, Walker","2021-06-19","108","9.3","0.000","0.000","0.000","0.000","0.000","0.063","0.063","0","3","77.7","-15.0","2408","94.1","94.09","1","4","6","0.0","6.41","126","161","115","156","299","325","310"
"10",554430,"Wheeler, Zack","2021-09-22","97","10.3","0.000","0.000","0.000","0.000","0.000","0.408","0.388","0","3","87.7","-10.3","2431","93.8","95.37","0","5","5","1.6","7.20","112","152","112","150","289","314","287"
"10",554430,"Wheeler, Zack","2021-08-03","105","9.5","0.000","0.000","0.000","0.000","0.000","0.162","0.162","0","3","94.3","16.7","2347","97.4","99.36","1","5","5","2.0","7.19","115","152","107","150","299","319","292"
"10",554430,"Wheeler, Zack","2021-09-28","93","10.8","0.000","0.000","0.000","0.000","0.000","0.268","0.275","0","3","84.3","9.5","2426","93.8","95.43","2","4","6","1.6","7.19","114","158","114","149","293","319","302"
"9",621111,"Buehler, Walker","2021-09-17","95","9.5","0.000","0.000","0.000","0.000","0.000","0.095","0.105","0","3","73.5","22.5","2230","92.0","92.06","2","6","3","0.1","6.28","118","156","105","146","305","319","286"
"9",592836,"Walker, Taijuan","2021-08-14","93","9.7","0.000","0.000","0.000","0.000","0.000","0.037","0.035","0","3","88.9","26.0","2216","91.4","90.78","1","4","5","-0.6","6.16","113","164","117","151","306","335","300"
"9",621111,"Buehler, Walker","2021-08-31","92","9.8","0.000","0.000","0.000","0.000","0.000","0.178","0.188","0","3","88.2","2.7","2248","90.5","90.48","0","4","5","0.0","6.26","124","161","124","152","296","316","295"
"9",543135,"Eovaldi, Nathan","2021-05-06","79","11.4","0.000","0.000","0.000","0.000","0.000","0.136","0.111","0","3","97.7","21.0","2172","89.8","79.31","3","5","4","-10.5","6.51","125","166","118","150","278","323","304"
"9",543135,"Eovaldi, Nathan","2021-08-23","94","9.6","0.000","0.000","0.000","0.000","0.000","0.202","0.218","0","3","95.5","-4.5","1988","90.6","91.49","0","3","6","0.9","6.73","109","156","108","152","268","316","303"
"9",592836,"Walker, Taijuan","2021-06-25","68","13.2","0.000","0.000","0.000","0.000","0.000","0.069","0.063","0","3","66.2","-1.0","2092","88.4","87.74","1","4","5","-0.7","5.89","118","163","111","148","317","343","303"
"9",663556,"McClanahan, Shane","2021-06-26","87","10.3","0.000","0.000","0.000","0.000","0.000","0.093","0.104","0","3","98.1","-9.0","2169","94.3","94.91","2","5","4","0.6","6.93","108","154","117","150","296","311","293"
"9",554430,"Wheeler, Zack","2021-04-20","105","8.6","0.333","0.000","0.333","0.333","0.293","0.655","0.597","1","3","94.9","10.7","2389","95.3","96.42","1","6","3","1.1","7.00","101","150","114","147","299","328","294"
"8",554430,"Wheeler, Zack","2021-08-25","102","7.8","0.000","0.000","0.000","0.000","0.000","0.217","0.227","0","3","92.6","-26.0","2459","98.0","99.38","0","3","5","1.4","7.20","120","152","102","155","291","317","299"
"8",621111,"Buehler, Walker","2021-05-22","105","7.6","0.333","0.000","0.333","0.333","0.293","0.364","0.367","1","3","96.9","-1.7","2670","95.6","96.25","1","4","4","0.7","6.45","109","158","115","154","303","325","308"
"8",543135,"Eovaldi, Nathan","2021-06-09","107","7.5","0.500","0.250","0.500","0.750","0.530","0.516","0.439","2","4","101.9","16.0","2038","93.6","93.88","1","5","3","0.3","6.54","117","166","113","150","278","329","300"
"8",592836,"Walker, Taijuan","2021-08-25","74","10.8","0.000","0.000","0.000","0.000","0.000","0.026","0.020","0","3","85.8","41.5","1956","94.3","93.94","1","3","5","-0.4","5.94","123","179","100","156","304","338","302"
"8",621111,"Buehler, Walker","2021-06-08","93","8.6","0.000","0.000","0.000","0.000","0.000","0.245","0.178","0","3","88.5","18.3","2656","94.6","94.80","0","4","4","0.2","6.31","110","153","101","153","307","316","287"
"8",663556,"McClanahan, Shane","2021-08-07","92","8.7","0.000","0.000","0.000","0.000","0.000","0.265","0.249","0","3","96.5","31.0","2513","89.4","89.83","1","4","4","0.4","6.69","100","152","112","150","305","328","294"
"8",554430,"Wheeler, Zack","2021-07-29","100","8.0","0.000","0.000","0.000","0.000","0.231","0.389","0.253","0","2","81.0","-34.5","2402","96.7","98.26","1","3","5","1.6","7.25","112","152","115","151","295","334","297"
"8",592836,"Walker, Taijuan","2021-09-29","90","8.9","0.000","0.000","0.000","0.000","0.000","0.124","0.124","0","3","78.0","-6.5","2229","91.3","90.34","2","7","1","-1.0","5.89","115","155","111","152","296","322","294"
"7",592836,"Walker, Taijuan","2021-08-19","99","7.1","0.000","0.000","0.000","0.000","0.000","0.038","0.033","0","3","91.4","50.0","2238","92.1","91.36","1","5","2","-0.7","5.87","122","176","127","154","309","329","306"
"7",592836,"Walker, Taijuan","2021-05-17","33","21.2","0.000","0.000","0.000","0.000","0.000","0.230","0.116","0","3","103.1","53.7","2272","91.8","91.13","0","3","4","-0.7","6.01","125","166","126","152","314","336","313"
"7",554430,"Wheeler, Zack","2021-05-18","92","7.6","0.000","0.000","0.000","0.000","0.000","0.080","0.071","0","3","81.4","-9.5","2333","96.9","98.11","1","4","3","1.2","7.16","110","153","113","152","297","319","283"
"6",543135,"Eovaldi, Nathan","2021-06-20","87","6.9","0.000","0.000","0.000","0.000","0.000","0.216","0.229","0","3","88.8","15.7","1982","94.4","95.10","0","3","3","0.7","6.60","116","162","115","152","307","347","306"
"6",608331,"Fried, Max","2021-09-24","98","6.1","0.333","0.000","0.333","0.333","0.293","0.312","0.330","1","3","97.4","-15.7","2186","89.3","89.28","0","3","3","0.0","6.28","108","153","115","150","297","323","297"
"5",608331,"Fried, Max","2021-09-12","89","5.6","0.000","0.000","0.000","0.000","0.000","0.136","0.150","0","3","90.6","9.5","2001","93.5","94.02","1","4","1","0.5","6.40","114","153","107","152","312","335","300"
