"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"12",554430,"Wheeler, Zack","2021-06-04","101","11.9","0.000","0.000","0.000","0.000","0.000","0.100","0.105","0","3","75.5","23.0","2321","95.5","96.89","2","6","6","1.4","7.19","118","151","122","151","294","321","287"
"12",554430,"Wheeler, Zack","2021-05-23","98","12.2","0.000","0.000","0.000","0.000","0.000","0.061","0.050","0","3","92.2","24.0","2436","93.7","95.19","5","9","3","1.5","7.11","117","153","121","148","290","320","286"
"12",592836,"Walker, Taijuan","2021-06-20","85","14.1","0.500","0.000","0.500","0.500","0.440","0.431","0.463","2","4","96.2","2.3","2222","88.0","88.09","1","7","5","0.1","6.03","104","141","106","144","309","325","310"
"12",621111,"Buehler, Walker","2021-05-11","91","13.2","0.000","0.000","0.000","0.000","0.000","0.208","0.222","0","3","79.8","-4.0","2512","93.1","93.93","0","2","10","0.8","6.38","121","162","111","152","282","304","295"
"12",663556,"McClanahan, Shane","2021-09-19","64","18.8","0.333","0.000","0.500","0.333","0.293","0.084","0.090","1","3","61.5","-6.7","2416","90.0","90.47","1","8","4","0.5","6.66","100","150","109","152","304","318","294"
"12",592836,"Walker, Taijuan","2021-04-08","87","13.8","0.000","0.000","0.000","0.000","0.000","0.303","0.168","0","3","97.1","0.5","2330","93.3","92.49","2","5","7","-0.8","5.94","120","161","112","147","289","317","283"
"11",663556,"McClanahan, Shane","2021-07-03","71","15.5","0.000","0.000","0.000","0.000","0.173","0.287","0.151","0","3","88.3","35.0","2251","91.0","91.59","2","4","7","0.6","6.44","99","151","119","148","303","325","292"
"11",608331,"Fried, Max","2021-07-23","100","11.0","0.250","0.250","0.500","0.500","0.310","0.206","0.161","1","4","95.5","28.0","2706","83.1","82.79","3","9","2","-0.3","6.25","111","153","125","145","297","322","280"
"11",543135,"Eovaldi, Nathan","2021-08-23","94","11.7","0.500","0.000","0.500","0.500","0.440","0.475","0.498","2","4","82.1","26.8","2102","91.1","92.09","0","5","6","1.0","6.81","99","149","109","144","270","314","289"
"11",663556,"McClanahan, Shane","2021-10-01","43","25.6","0.000","0.000","0.000","0.000","0.000","0.061","0.057","0","3","82.4","-24.5","2349","88.2","89.12","1","4","7","0.9","6.88","111","162","109","149","321","336","292"
"11",592836,"Walker, Taijuan","2021-05-12","97","11.3","0.000","0.000","0.000","0.000","0.000","0.415","0.380","0","3","98.8","18.5","2468","87.5","85.72","1","4","7","-1.8","5.79","110","150","104","150","292","327","302"
"11",543135,"Eovaldi, Nathan","2021-07-01","84","13.1","0.250","0.000","0.250","0.250","0.220","0.263","0.282","1","4","88.5","22.8","2026","91.6","92.60","1","8","3","1.0","6.74","112","162","128","156","275","320","309"
"11",543135,"Eovaldi, Nathan","2021-04-24","87","12.6","0.000","0.000","0.000","0.000","0.000","0.135","0.150","0","3","87.4","27.5","2050","92.2","84.87","4","8","3","-7.3","6.74","121","149","123","148","276","317","305"
"11",592836,"Walker, Taijuan","2021-09-17","88","12.5","0.000","0.000","0.000","0.000","0.000","0.262","0.241","0","3","85.8","12.7","2205","89.7","88.78","0","5","6","-0.9","5.94","120","162","105","152","295","317","296"
"11",543135,"Eovaldi, Nathan","2021-04-02","89","12.4","0.333","0.000","0.333","0.333","0.293","0.270","0.247","1","3","100.9","1.0","2038","91.7","91.74","0","4","7","0.0","6.55","91","147","105","145","286","314","300"
"11",621111,"Buehler, Walker","2021-09-22","74","14.9","0.000","0.000","0.000","0.000","0.000","0.106","0.111","0","3","84.2","-48.5","2450","90.2","90.81","1","4","7","0.6","6.31","123","151","104","153","301","327","301"
"11",621111,"Buehler, Walker","2021-07-17","93","11.8","0.400","0.200","0.400","0.600","0.424","0.381","0.397","2","5","85.7","9.2","2533","89.1","90.07","3","9","2","1.0","6.35","99","158","112","151","313","341","306"
"11",621111,"Buehler, Walker","2021-04-16","93","11.8","0.250","0.000","0.250","0.250","0.220","0.187","0.178","1","4","84.8","45.0","2796","92.2","92.15","2","7","4","-0.1","6.45","104","158","112","151","298","324","296"
"11",554430,"Wheeler, Zack","2021-08-25","102","10.8","0.000","0.000","0.000","0.000","0.000","0.022","0.024","0","3","85.0","-34.0","2460","93.9","95.53","5","7","4","1.6","7.25","122","150","105","154","292","311","279"
"10",554430,"Wheeler, Zack","2021-05-29","101","9.9","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2309","93.4","94.86","5","7","3","1.5","7.35","115","151","108","151","298","333","303"
"10",543135,"Eovaldi, Nathan","2021-07-24","100","10.0","0.500","0.000","0.667","0.500","0.440","0.102","0.109","2","4","88.3","-18.3","1959","90.1","91.29","2","6","4","1.2","6.71","115","153","112","149","280","327","303"
"10",608331,"Fried, Max","2021-05-12","89","11.2","0.000","0.000","0.000","0.000","0.000","0.133","0.085","0","3","95.0","34.5","2119","89.6","89.72","2","5","5","0.1","6.27","115","154","124","153","298","317","275"
"10",621111,"Buehler, Walker","2021-09-11","96","10.4","0.000","0.000","0.000","0.000","0.000","0.015","0.017","0","3","90.9","-32.0","2235","91.8","92.29","1","4","6","0.5","6.40","125","153","108","153","290","305","284"
"10",608331,"Fried, Max","2021-09-12","89","11.2","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2393","82.1","81.97","4","5","5","-0.1","6.32","112","154","114","150","312","312","281"
"10",543135,"Eovaldi, Nathan","2021-08-11","97","10.3","0.000","0.000","0.000","0.000","0.000","0.060","0.033","0","3","93.5","35.0","1962","89.7","90.87","1","5","5","1.2","6.81","121","165","112","154","272","319","308"
"10",621111,"Buehler, Walker","2021-04-22","101","9.9","0.000","0.000","0.000","0.000","0.000","0.137","0.115","0","3","76.5","-12.5","2753","92.9","92.93","3","6","4","0.0","6.42","118","154","117","152","291","314","294"
"10",608331,"Fried, Max","2021-08-20","90","11.1","0.000","0.000","0.000","0.000","0.000","0.013","0.012","0","3","80.2","41.0","2349","85.8","85.83","2","6","4","0.0","6.37","107","155","120","149","306","330","284"
"10",592836,"Walker, Taijuan","2021-05-06","92","10.9","0.000","0.000","0.000","0.000","0.000","0.212","0.177","0","3","88.2","37.7","2276","87.5","87.08","0","4","6","-0.4","6.01","124","171","109","151","297","328","296"
"10",608331,"Fried, Max","2021-06-12","94","10.6","0.000","0.000","0.000","0.000","0.241","0.269","0.036","0","2","68.9","-9.0","2222","89.2","89.00","1","3","7","-0.2","6.30","108","151","117","149","317","317","289"
"10",663556,"McClanahan, Shane","2021-08-27","78","12.8","0.250","0.000","0.250","0.250","0.220","0.440","0.341","1","4","92.1","23.5","2228","91.9","92.38","1","5","5","0.5","6.61","99","151","105","147","307","329","291"
"10",663556,"McClanahan, Shane","2021-05-09","80","12.5","0.000","0.000","0.000","0.000","0.000","0.103","0.114","0","3","89.9","0.0","2272","93.6","94.15","2","4","6","0.6","6.70","104","157","115","149","310","312","285"
"9",663556,"McClanahan, Shane","2021-05-27","63","14.3","0.333","0.000","0.333","0.333","0.293","0.362","0.379","1","3","77.7","-7.7","2337","93.9","94.82","2","7","2","0.9","7.00","90","149","112","143","302","320","280"
"9",554430,"Wheeler, Zack","2021-04-03","90","10.0","0.000","0.000","0.000","0.000","0.000","0.253","0.144","0","3","86.7","4.5","2306","96.1","97.52","1","5","4","1.4","7.11","113","154","118","151","294","320","280"
"9",554430,"Wheeler, Zack","2021-05-06","118","7.6","0.333","0.333","0.500","0.667","0.414","0.199","0.202","1","3","78.1","7.5","2317","95.0","96.14","2","7","2","1.1","7.17","117","149","115","153","293","317","294"
"9",608331,"Fried, Max","2021-04-13","86","10.5","0.250","0.750","0.000","1.000","0.502","0.610","0.384","1","4","81.3","0.8","2146","91.2","91.48","0","6","3","0.3","6.22","112","155","120","150","306","326","294"
"9",663556,"McClanahan, Shane","2021-05-04","63","14.3","0.000","0.000","0.000","0.000","0.000","0.307","0.221","0","3","98.0","22.0","2456","90.8","91.69","3","5","4","0.9","6.70","106","151","116","149","306","322","301"
"9",608331,"Fried, Max","2021-06-06","92","9.8","0.000","0.000","0.000","0.000","0.000","0.158","0.170","0","3","74.6","-59.5","2238","86.2","86.44","2","4","5","0.2","6.34","117","153","123","153","302","314","294"
"9",554430,"Wheeler, Zack","2021-08-03","105","8.6","0.000","0.000","0.000","0.000","0.000","0.246","0.259","0","3","93.4","16.0","2390","93.0","94.53","1","3","6","1.5","7.07","116","152","110","149","286","313","298"
"9",554430,"Wheeler, Zack","2021-08-08","108","8.3","0.000","0.000","0.000","0.000","0.000","0.206","0.193","0","3","72.9","14.0","2369","98.2","99.68","1","3","6","1.5","7.19","125","153","104","151","284","318","282"
"9",621111,"Buehler, Walker","2021-06-29","113","8.0","0.333","0.000","0.500","0.333","0.293","0.329","0.340","1","3","99.1","-4.5","2494","90.2","90.49","1","5","4","0.3","6.26","91","138","91","149","281","304","284"
"9",543135,"Eovaldi, Nathan","2021-06-26","109","8.3","0.000","0.000","0.000","0.000","0.000","0.077","0.086","0","3","66.1","-33.5","2124","87.9","88.53","1","3","6","0.6","6.63","117","148","113","151","287","325","302"
"9",592836,"Walker, Taijuan","2021-08-25","74","12.2","0.000","0.000","0.000","0.000","0.000","0.385","0.410","0","3","90.5","-3.7","2000","92.6","92.16","1","5","4","-0.4","5.92","119","162","101","153","296","313","280"
"8",663556,"McClanahan, Shane","2021-08-13","101","7.9","0.000","0.000","0.000","0.000","0.000","0.044","0.049","0","3","90.1","31.0","2468","90.7","91.24","1","5","3","0.5","6.49","106","152","108","146","295","317","285"
"8",663556,"McClanahan, Shane","2021-09-02","88","9.1","0.333","0.000","0.500","0.333","0.293","0.220","0.232","1","3","68.4","-25.0","2288","91.6","92.26","2","5","3","0.7","6.91","106","151","123","149","305","326","295"
"8",621111,"Buehler, Walker","2021-08-20","107","7.5","0.000","0.000","0.000","0.000","0.000","0.044","0.046","0","3","84.8","3.0","2250","93.3","93.89","2","5","3","0.6","6.44","125","167","115","153","284","303","290"
"8",543135,"Eovaldi, Nathan","2021-05-16","87","9.2","0.000","0.000","0.000","0.000","0.000","0.144","0.143","0","3","85.2","29.0","2169","86.3","86.85","1","5","3","0.6","6.60","117","159","127","151","272","319","307"
"7",621111,"Buehler, Walker","2021-04-27","96","7.3","0.000","0.000","0.000","0.000","0.000","0.031","0.035","0","3","89.8","-12.0","2733","90.7","91.01","2","5","2","0.3","6.51","121","160","115","150","299","308","282"
"7",663556,"McClanahan, Shane","2021-05-22","67","10.4","0.333","0.000","0.333","0.333","0.293","0.252","0.261","1","3","86.8","-5.3","1888","91.7","92.56","0","3","4","0.9","6.59","88","152","101","147","132","316","276"
"7",663556,"McClanahan, Shane","2021-07-27","89","7.9","0.000","0.000","0.000","0.000","0.000","0.085","0.062","0","3","87.8","17.3","2372","88.9","89.54","1","4","3","0.6","6.91","112","154","115","150","307","333","299"
"6",592836,"Walker, Taijuan","2021-05-01","94","6.4","0.000","0.000","0.000","0.000","0.000","0.217","0.234","0","3","95.8","11.3","2068","88.1","87.32","0","3","3","-0.8","6.00","127","170","111","153","294","339","295"
"6",608331,"Fried, Max","2021-08-14","86","7.0","0.000","0.000","0.000","0.000","0.000","0.147","0.139","0","3","63.3","-38.7","2180","85.0","85.12","1","5","1","0.1","6.28","114","154","117","152","296","322","296"
"5",554430,"Wheeler, Zack","2021-05-01","97","5.2","0.333","0.000","0.500","0.333","0.293","0.215","0.238","1","3","92.9","1.5","2363","93.8","95.20","2","5","0","1.4","7.10","114","151","114","151","290","326","301"
"5",592836,"Walker, Taijuan","2021-08-08","89","5.6","0.000","0.000","0.000","0.000","0.000","0.472","0.507","0","3","92.3","-3.0","2117","84.0","83.66","0","3","2","-0.3","5.98","121","158","98","152","301","325","290"
