"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"11",621111,"Buehler, Walker","2021-07-05","93","11.8","0.000","0.000","0.000","0.000","0.000","0.245","0.238","0","3","98.5","21.0","2400","91.3","91.36","1","6","5","0.1","6.37","114","155","115","151","308","324","285"
"11",554430,"Wheeler, Zack","2021-06-04","101","10.9","0.250","0.000","0.333","0.250","0.220","0.223","0.170","1","4","92.5","8.3","2263","94.7","96.37","1","6","5","1.7","7.21","92","148","109","144","293","324","285"
"11",554430,"Wheeler, Zack","2021-06-10","105","10.5","0.333","0.000","0.500","0.333","0.293","0.442","0.474","1","3","88.0","11.5","2335","94.4","95.76","4","8","3","1.4","6.95","91","145","106","145","292","325","293"
"11",554430,"Wheeler, Zack","2021-07-07","97","11.3","0.000","0.000","0.000","0.000","0.000","0.230","0.250","0","3","78.2","-30.3","2148","93.3","95.23","0","5","6","1.9","7.37","125","148","133","153","291","318","295"
"11",608331,"Fried, Max","2021-05-23","87","12.6","0.000","0.000","0.000","0.000","0.000","0.173","0.173","0","3","84.0","-11.0","2449","84.5","84.37","0","5","6","-0.1","6.20","115","153","119","151","295","299","277"
"11",621111,"Buehler, Walker","2021-05-17","98","11.2","0.000","0.000","0.000","0.000","0.000","0.237","0.263","0","3","89.6","3.0","2781","87.7","87.95","1","5","6","0.3","6.38","126","159","120","154","292","317","297"
"11",543135,"Eovaldi, Nathan","2021-08-28","97","11.3","0.000","0.000","0.000","0.000","0.000","0.363","0.333","0","3","97.6","26.3","2025","87.8","88.80","1","5","6","1.0","6.65","117","155","107","150","304","320","288"
"10",554430,"Wheeler, Zack","2021-08-30","95","10.5","0.250","0.250","0.250","0.500","0.310","0.125","0.104","1","4","79.9","21.0","2424","91.0","92.52","0","6","4","1.5","7.09","119","150","116","154","295","315","308"
"10",554430,"Wheeler, Zack","2021-05-06","118","8.5","0.000","0.000","0.000","0.000","0.000","0.117","0.130","0","3","55.6","58.5","2351","95.5","96.77","1","5","5","1.3","7.12","123","161","120","155","297","331","297"
"10",663556,"McClanahan, Shane","2021-07-03","71","14.1","0.000","0.000","0.000","0.000","0.000","0.270","0.211","0","3","85.1","-3.7","2263","92.5","93.23","2","5","5","0.7","6.47","105","156","113","148","294","318","294"
"10",663556,"McClanahan, Shane","2021-08-07","92","10.9","0.250","0.000","0.333","0.250","0.220","0.254","0.226","1","4","100.3","6.3","2557","88.1","88.99","3","7","3","0.9","6.77","91","151","109","149","302","322","291"
"10",592836,"Walker, Taijuan","2021-05-12","97","10.3","0.000","0.000","0.000","0.000","0.000","0.143","0.114","0","3","87.3","24.7","2166","83.8","82.31","2","6","4","-1.5","5.81","123","170","117","155","287","318","295"
"10",543135,"Eovaldi, Nathan","2021-07-31","105","9.5","0.000","0.000","0.000","0.000","0.000","0.526","0.403","0","3","87.0","6.3","1912","92.2","93.17","0","4","6","1.0","7.05","129","172","124","157","296","345","317"
"10",621111,"Buehler, Walker","2021-06-19","108","9.3","0.000","0.000","0.000","0.000","0.000","0.075","0.083","0","3","86.2","4.0","2665","87.5","87.51","3","8","2","0.0","6.43","124","157","122","154","301","326","305"
"10",543135,"Eovaldi, Nathan","2021-05-16","87","11.5","0.250","0.250","0.500","0.500","0.310","0.196","0.175","1","4","101.5","7.0","2172","92.3","92.76","2","8","2","0.5","6.55","103","160","124","148","282","320","307"
"10",592836,"Walker, Taijuan","2021-08-03","93","10.8","0.000","0.000","0.000","0.000","0.000","0.139","0.121","0","3","94.0","15.0","2178","90.3","89.69","0","5","5","-0.6","5.99","114","162","122","150","306","327","286"
"10",592836,"Walker, Taijuan","2021-06-09","93","10.8","0.000","0.000","0.000","0.000","0.000","0.015","0.015","0","3","81.8","-20.0","2244","86.2","85.77","0","3","7","-0.4","6.14","126","149","109","152","293","323","302"
"10",543135,"Eovaldi, Nathan","2021-04-30","91","11.0","0.250","0.000","0.250","0.250","0.220","0.259","0.262","1","4","89.1","40.8","2140","89.7","90.25","0","6","4","0.6","6.53","99","168","115","145","302","329","300"
"10",621111,"Buehler, Walker","2021-08-20","107","9.3","0.000","0.000","0.000","0.000","0.000","0.033","0.036","0","3","76.2","-46.0","2256","92.3","92.78","2","7","3","0.5","6.30","125","161","115","153","286","305","289"
"9",592836,"Walker, Taijuan","2021-08-14","93","9.7","0.000","0.000","0.000","0.000","0.000","0.030","0.027","0","3","80.8","15.5","2095","92.9","92.21","2","4","5","-0.7","6.09","118","170","115","152","308","338","301"
"9",543135,"Eovaldi, Nathan","2021-04-07","91","9.9","0.000","0.000","0.000","0.000","0.000","0.054","0.053","0","3","76.3","-21.0","2103","85.3","85.70","2","6","3","0.4","6.56","110","151","113","148","286","323","293"
"9",554430,"Wheeler, Zack","2021-08-08","108","8.3","0.000","0.000","0.000","0.000","0.000","0.097","0.097","0","3","88.7","-19.5","2385","93.0","94.52","1","3","6","1.5","7.12","122","151","118","153","284","325","292"
"9",554430,"Wheeler, Zack","2021-05-01","97","9.3","0.000","0.000","0.000","0.000","0.000","0.296","0.316","0","3","84.8","16.3","2320","96.2","97.69","0","6","3","1.5","7.17","122","151","114","153","291","328","299"
"9",543135,"Eovaldi, Nathan","2021-07-24","100","9.0","0.000","0.000","0.000","0.000","0.000","0.240","0.217","0","3","83.8","39.0","2019","94.8","95.71","0","5","4","0.9","6.81","112","154","119","151","281","323","302"
"9",608331,"Fried, Max","2021-09-24","98","9.2","0.000","0.000","0.000","0.000","0.000","0.240","0.262","0","3","79.4","1.7","2173","89.1","89.31","0","3","6","0.2","6.32","109","155","145","128","289","316","305"
"9",663556,"McClanahan, Shane","2021-08-27","78","11.5","0.250","0.000","0.250","0.250","0.220","0.681","0.524","1","4","98.3","8.8","2150","90.8","91.26","0","4","5","0.5","6.59","93","150","114","147","313","335","291"
"9",543135,"Eovaldi, Nathan","2021-04-14","82","11.0","0.000","0.000","0.000","0.000","0.000","0.230","0.253","0","3","97.9","-2.0","2157","90.5","91.12","0","4","5","0.6","6.61","118","153","110","148","298","320","300"
"8",543135,"Eovaldi, Nathan","2021-05-06","79","10.1","0.667","0.000","0.667","0.667","0.586","0.328","0.345","2","3","80.7","-14.0","2038","93.4","94.19","0","7","1","0.8","6.61","111","149","118","145","284","320","295"
"8",621111,"Buehler, Walker","2021-07-17","93","8.6","0.000","0.000","0.000","0.000","0.000","0.055","0.046","0","3","79.7","-2.3","2615","88.5","89.64","0","4","4","1.1","6.46","112","158","103","152","316","332","297"
"8",663556,"McClanahan, Shane","2021-09-19","64","12.5","0.000","0.000","0.000","0.000","0.000","0.090","0.088","0","3","93.9","8.3","2301","93.7","94.11","2","5","3","0.4","6.73","94","154","108","154","299","315","294"
"8",592836,"Walker, Taijuan","2021-08-08","89","9.0","0.333","0.000","0.333","0.333","0.293","0.386","0.413","1","3","68.2","10.3","1965","87.2","86.48","0","4","4","-0.7","5.99","98","146","91","143","282","313","286"
"7",592836,"Walker, Taijuan","2021-04-25","95","7.4","0.000","0.000","0.000","0.000","0.000","0.213","0.233","0","3","86.4","38.5","2259","86.1","84.97","1","3","4","-1.1","5.80","116","152","109","148","285","311","294"
"7",554430,"Wheeler, Zack","2021-05-23","98","7.1","0.000","0.000","0.000","0.000","0.000","0.672","0.336","0","3","99.1","47.5","2349","96.4","97.97","1","4","3","1.6","7.17","118","152","119","151","296","327","290"
"7",608331,"Fried, Max","2021-08-03","98","7.1","0.333","0.000","0.333","0.333","0.293","0.251","0.272","1","3","95.0","-7.0","2135","89.4","89.60","0","4","3","0.2","6.36","103","152","114","146","305","318","300"
"7",663556,"McClanahan, Shane","2021-08-01","88","8.0","0.333","0.000","0.333","0.333","0.293","0.933","0.685","1","3","103.8","16.3","2334","85.3","86.23","1","5","2","0.9","6.87","97","152","113","148","314","333","295"
"7",543135,"Eovaldi, Nathan","2021-07-06","104","6.7","0.333","0.000","0.333","0.333","0.293","0.441","0.451","1","3","79.5","23.7","2101","87.0","87.49","1","4","3","0.5","6.77","104","147","110","148","308","321","286"
"6",621111,"Buehler, Walker","2021-06-13","96","6.3","0.250","0.000","0.250","0.250","0.220","0.252","0.254","1","4","83.8","33.3","2763","93.4","93.98","0","4","2","0.6","6.30","112","173","127","155","296","318","302"
"5",663556,"McClanahan, Shane","2021-05-15","75","6.7","0.000","0.000","0.000","0.000","0.000","0.303","0.247","0","3","98.5","20.5","2224","95.5","96.30","1","4","1","0.8","6.92","102","157","118","151","304","320","302"
